Copyright Central Council of Church Bell Ringers, December 2011
Surprise Major methods

No.	Name	Notation	hl	le	lh	fch	Tower bells	Place	Handbells	RW ref
6414	Instone	-38-14-56-36-14-1258-34.12.	58	12	f	BDK/a	2011-01-31	Kirkby in Ashfield		11/157
6415	Broad Blunsdon	-38-14-56-36-14-1258.34-12.	58	12	f	BK/a	2005-01-29	Broad Blunsdon		05/209
6416	Oldenburg	-38-14-56-36-14-1258.34-34.	58	12	f	BK/a	1995-04-05	Lundy Island		95/552
6417	Lo-Vel	-38-14-56-36-14-1258.34-34.	58	18	l	BK/a	1996-08-03	Lundy Island		96/1084
6418	Six Mile Bottom	-38-14-56-36-14-1458-14-	58	12	f	BK/a	1972-01-28	Meldreth	1993-01-24	72/266 93/200
6419	Viagra	-38-14-56-36-14-3458-12-	58	12	f	BK/a	1998-07-14	Loughborough Bellfoundry		98/745
6420	Indexer	-38-14-56-36-14-3458-12.34.	58	12	f	BDK/a	2004-02-24	Loughborough Bellfoundry		04/297
6421	Frithelstock	-38-14-56-36-14-3458-1234-	58	12	f	BDK/a	2008-12-13	Plympton, St Maurice		09/59
6422	Witesie	-38-14-56-36-14-3458-16-	58	12	a	BK/aX	2001-02-16	Haselbech		01/273
6423	Impney Hall	-38-14-56-36-14-3458-34-	58	12	f	BK/a	1998-03-05	Leicester, St Mary de Castro		98/338
6424	Remember Me	-38-14-56-36-14-3458-34.12.	58	12	f	BDK/a	2008-11-09	Stubbington, Narnia Campanile		09/58
6425	Quarley Hill	-38-14-56-36-14-3458.12-12.	58	12	f	BK/a	2000-02-19	Winchcombe		00/277
6426	Keevil	-38-14-56-36-14-3458.12-34.	58	12	f	BK/a	2004-06-05	East Ilsley		04/612
6427	Two Thousand	-38-14-56-36-14-3458.12.34-	58	12	f	BDK/a	2006-12-03	Milton		07/64
6428	Immingham	-38-14-56-36-14-58-12-	58	12	f	BK/a	1957-04-24	Washingborough	1990-07-05	57/291 90/754
6429	Quicklime	-38-14-56-36-14-58-1234-	58	12	f	BDK/a	2008-03-16	Milton		08/388
6430	Dunholme	-38-14-56-36-14-58-34-	58	12	f	BK/a	1955-09-17	Harmston	1990-09-06	55/611 90/962
6431	Dry Drayton	-38-14-56-36-14-58.12-12.	58	12	f	BK/a	1972-12-17	Cambridge, St Andrew-the-Great		73/68
6432	Fortynine	-38-14-56-36-14-58.12-34.	58	12	f	BK/a	1998-03-10	Weston-super-Mare		98/309
6433	Halstead	-38-14-56-36-14-58.14-14.	58	12	f	BK/a	1960-03-12	Halstead		60/205
6434	Hafilbich	-38-14-56-36-14-58.16.34.16.	58	12	a	BK/aZ	2001-12-21	Haselbech		02/57
6435	Quarr Manor	-38-14-56-36-14-58.34-12.	58	12	f	BK/a	2003-10-25	Ashchurch		03/1167
6436	Offord d'Arcy	-38-14-56-36-14-58.34-34.	58	12	f	BK/a	1974-08-30	Meldreth		74/942
6437	Monkwearmouth	-38-14-56-36-14-58.34.16-	58	12	a	BK/aXZ	2005-08-04	Leicester, St Mary de Castro		05/871
6438	Pearson	-38-14-56-36-1478-58-56-	78	12	f	BDN/a	1980-03-10	Upham		80/299
6439	Daisy Hill	-38-14-56-36-34-1258-14-	58	12	f	BDK/a	1969-12-27	Farnworth-with-Kearsley		70/35
6440	Vercovicium	-38-14-56-36-34-1258.36.14.36.	58	12	a	BD/aZ	1982-05-22	Tuxford		82/536
6441	Stonton Wyville	-38-14-56-36-34-1258.36.14.56.	38	12	a	BD/aeZ	1999-03-04	Leicester, St Mary de Castro		99/315
6442	Ferrers	-38-14-56-36-34-1458-36-	78	12	d	BDE/a	1994-05-25	Higham Ferrers		94/658
6443	Covingham	-38-14-56-36-34-3458-14-	58	12	f	BDK/a	1969-01-31	Stratton St Margaret		69/188
6444	Rodbourne	-38-14-56-36-34-3458-14-	58	18	l	BDK/a	1984-03-09	Stratton St Margaret		84/321
6445	Adderbury	-38-14-56-36-34-38-16-	18	12	a	BDN/a	1959-02-24	South Leigh		59/167
6446	Thorpe Malsor	-38-14-56-36-34-38.14.36-	38	12	f	BDEO/a	2005-02-22	Burton Latimer		05/259
6447	Camboritum	-38-14-56-36-34-38.14.36.12.	38	12	f	BDE/af	1985-11-23	Dore		85/1103
6448	Kitty Hawk	-38-14-56-36-34-58-56-	38	12	e	BD/a			2003-12-15	04/36
6449	Xamit	-38-14-56-36-34-58.12-14.	58	12	f	BDK/a	1998-07-03	Stratton St Margaret		98/745
6450	Prestwold	-38-14-56-36-34-58.34-14.	58	12	f	BDK/a	1997-02-06	Loughborough Bellfoundry		97/269
6451	Xima	-38-14-56-36.12-12.3458.12-14.	58	12	f	BDK/a	2000-10-26	East Ilsley		00/1188
6452	Lambourne End	-38-14-56-36.12-12.58-14-	58	12	f	BDK/a	1993-12-18	Chigwell Row		94/82
6453	Granville Manor	-38-14-56-36.12-12.58.14-12.	58	12	f	BDK/a	1997-03-20	Loughborough Bellfoundry		97/430
6454	Shangton	-38-14-56-36.12-12.58.14-34.	58	12	f	BDK/a	1997-04-19	Kibworth		97/512
6455	Delaford	-38-14-56-36.12-14.38.14.36-	38	12	f	BDNO/ad	1989-07-21	Meldreth		70/136 143 89/754
6456	Cenio	-38-14-56-36.12-14.38.14.36.12.	38	12	f	BDN/adf	1990-03-31	Warsop		90/441
6457	Newton Bromswold	-38-14-56-36.12-14.58.12-14.	58	12	f	BD/acd	1999-11-27	Rushden (Northants)		99/1189
6458	Plantagenet	-38-14-56-36.12-14.58.34-14.	58	12	f	BD/acd	2001-03-12	Higham Ferrers		01/349
6459	Fugglestone	-38-14-56-36.12-34.1258.34-14.	58	12	f	BDK/a	2006-09-29	Childrey		06/1005
6460	Kelmscott	-38-14-56-36.12-34.58-14-	58	12	f	BDK/a	2000-12-14	East Ilsley		01/62
6461	Glasbury-on-Wye	-38-14-56-36.12-34.58.14-12.	58	12	f	BDK/a	2005-08-20	Glasbury-on-Wye		05/894
6462	Quinine	-38-14-56-36.12-34.58.14-34.	58	12	f	BDK/a	2001-08-23	East Ilsley		01/951
6463	England	-38-14-56-36.14-12.3458.16-12.	38	12	e	BDKN/a	1979-01-15	Pendlebury		79/181
6464	Exon Bridge	-38-14-56-36.14-12.58-34.16.	38	12	e	BKN/a	Spliced			11/340
6465	Kirkby Mallory	-38-14-56-36.14-12.58.12-12.	58	12	f	BK/a	2001-10-18	Leicester, St Mary de Castro		01/1140
6466	Old	-38-14-56-36.14-12.58.14-14.	58	12	f	BK/ac	1998-12-18	Haselbech		99/71
6467	Pinner	-38-14-56-36.14-14.38-34-	38	18	m	BK/a	1939-01-28	Pinner		39/68
6468	Danville	-38-14-56-36.14-14.38-34.16.	38	12	e	BK/af	2007-03-23	Meldreth		07/394
6469	Elveden	-38-14-56-36.14-14.58-14-	58	12	f	BK/a	1958-09-20	Elveden		58/636
6470	Norton Malreward	-38-14-56-36.14-14.58.14-12.	58	12	f	BK/a	1978-09-12	Barrow Gurney		78/845
6471	Saint George's Day	-38-14-56-36.14-14.58.14-34.	58	12	f	BK/a	1976-04-23	Bristol Cathedral		76/437
6472	Brunel 200	-38-14-56-36.14-34.1258-12-	58	12	f	BK/a	2006-04-23	Swindon, St Mark		06/500
6473	Ashdon	-38-14-56-36.14-34.58.14-14.	58	12	f	BK/ac	1976-08-26	Ashdon		76/801 1000
6474	Dunston	-38-14-56-36.14-34.58.16-12.	78	12	d	BK/a	2004-03-18	Leicester, St Mary de Castro		04/346
6475	Allenheads	-38-14-56-36.14-34.58.16-1256.	78	12	d	BK/a	2004-03-27	Mavesyn Ridware		04/375
6476	Ponteland	-38-14-56-36.14-34.58.16-34.	78	12	d	BK/a	2005-02-15	Codsall		05/284
6477	Cotherstone	-38-14-56-36.14-34.58.16-3456.	78	12	d	BK/a	2004-10-23	Erdington, St Barnabas		04/1117
6478	Stepney	-38-14-56-36.14-34.58.16-56.	78	12	d	BDK/a	1986-05-31	Harrow Weald		86/564
6479	Zeppelin	-38-14-56-36.14-34.58.34-12.	58	12	f	BK/a	2000-07-27	East Ilsley		00/841
6480	Netherhampton	-38-14-56-38-12-1238-1456-	18	12	f	BD/a	2002-07-05	Stratton St Margaret		02/764
6481	Vellum	-38-14-56-38-12-1258-1456-	58	12	f	BDN/a	2007-02-20	Stratton St Margaret		07/266
6482	Camboglanna	-38-14-56-38-12-1458-12-	18	18	m	BD/a	1976-02-14	Rothwell (Yorks)		76/226
6483	Aesica	-38-14-56-38-12-1458-12.36.	78	12	a	BD/a	1979-12-01	Rothwell (Yorks)		80/8
6484	Yarnbury Castle	-38-14-56-38-12-3458-1456-	58	12	f	BDN/a	1998-08-08	East Ilsley		98/870
6485	Spilsby	-38-14-56-38-12-38-12-	18	12	c	BD/a	1969-07-24	Willesden		69/643
6486	Hebden Valley	-38-14-56-38-12-38.16-16.	58	18	m	BD/af	1979-10-20	Heptonstall		79/1018
6487	Fresden	-38-14-56-38-12-38.16-34.	58	12	f	BD/af	1998-10-03	East Ilsley		98/1062
6488	Calderbrook	-38-14-56-38-14-1238-1256-	38	12	f	BGK/a	1990-01-26	Heywood		77/339 90/227
6489	Westhoughton	-38-14-56-38-14-1238-56-	38	12	f	BDK/a	1968-06-22	Westhoughton		68/549
6490	Brownlow	-38-14-56-38-14-1238-56.12.	38	12	f	BDGK/a	1996-03-09	Horwich		96/393
6491	Eros	-38-14-56-38-14-1258-1256-	58	12	f	BEK/a	1986-07-23	Olney		77/773 779 910 86/786
6492	Daedalus	-38-14-56-38-14-1258-56-	58	12	f	BK/a	1988-07-23	Westhoughton		77/773 779 910 88/823
6493	Pandora	-38-14-56-38-14-1258-56.12.	58	12	f	BEK/a	Spliced			77/773 779 910
6494	Meletium	-38-14-56-38-14-1458-12-	38	18	m	BDK/a	1985-06-01	Rothwell (Yorks)		85/587
6495	Yarlswood	-38-14-56-38-14-1458-1456-	58	12	f	BKN/a	2007-06-01	Stratton St Margaret		07/641
6496	Toothill	-38-14-56-38-14-3458-1256-	58	12	f	BEK/a	1999-06-19	Swindon, St Mark		99/677
6497	Eyeworth	-38-14-56-38-14-3458-56-	58	12	f	BK/a	2007-06-18	Henlow		07/713
6498	Smallbridge	-38-14-56-38-14-38-1256-	38	12	f	BGK/a	1990-01-13	Heywood		77/339 606 90/227
6499	Fourgates	-38-14-56-38-14-38-56-	38	12	f	BDK/a	1968-12-26	Westhoughton		69/88
6500	St Bartholomew	-38-14-56-38-14-38-56.12.	38	12	f	BDGK/a	1995-10-28	Westhoughton		95/1227
6501	Doune	-38-14-56-38-14-38.12.56-	38	12	f	BDGK/a	1996-03-27	Heywood		96/441
6502	Zante	-38-14-56-38-14-38.12.56.12.	38	12	f	BGK/a	1996-04-14	Heywood		96/539
6503	Magiovinium	-38-14-56-38-14-38.14.36.14.	58	18	m	BK/aZ	1981-02-28	Bolsover		81/325
6504	Nemesis	-38-14-56-38-14-58-1256-	58	12	f	BEK/a	1994-10-12	Sydney, NSW, St Mary's Cathedral		77/773 779 910 94/1116
6505	Inowroclaw	-38-14-56-38-14-58-14-	38	18	m	BK/a	1985-12-22	Rothwell (Yorks)		86/76
6506	Laomedon	-38-14-56-38-14-58-56-	58	12	f	BK/a	1995-01-13	Newcastle-upon-Tyne, St John Bapt.		77/773 779 910 95/194
6507	Iphigeneia	-38-14-56-38-14-58.12.56.12.	58	12	f	BEK/a	Spliced			77/773 779 910
6508	Scitis Insula	-38-14-56-38-14-58.14.56.14.	58	12	f	BKN/a	1979-08-18	Oxenhope		79/802
6509	Faringdon Folly	-38-14-56-38-34-1238-1456-	18	12	f	BD/ad	2000-09-07	Faringdon		00/1035
6510	Vertis	-38-14-56-38-34-1458-14-	38	18	m	BD/ad	1986-02-15	Warsop		86/249
6511	Mandessedum	-38-14-56-38-34-58.14-14.	38	18	m	BD/ad	1981-08-29	Mytholmroyd		81/871
6512	Fairbourne	-38-14-56-38.12-12.38-1456-	18	12	f	BD/a	2001-03-05	Aberavon		01/349
6513	Rushey Platt	-38-14-56-38.12-12.38.12-16.	58	12	f	BD/af	2001-06-09	Islip (Oxon)		01/656
6514	Alderbury	-38-14-56-38.12-12.58-1456-	58	12	f	BDN/a	1999-02-05	Stratton St Margaret		99/214
6515	Branodunum	-38-14-56-38.14-14.58-12-	38	18	m	BDK/a	1979-04-16	Ilkeston		79/392
6516	Brocavum	-38-14-56-38.14-14.58.12-12.	38	18	m	BDK/a	1978-07-08	Rothwell (Yorks)		78/673
6517	Ancalites	-38-14-56-38.14-34.58.34-14.	38	18	m	BK/a	1989-12-09	Staveley		90/75
6518	Margam	-38-14-56.12.36-34-38.14.56-	78	12	d	BD/a	1996-05-04	Pulborough		96/588
6519	Madford	-38-14-58-1236-12-1238-36.14.	78	12	b	BD/ce	2004-07-17	Woolavington		04/879
6520	Christchurch	-38-14-58-1236-12-38-16-	78	12	b	BDE/c	1963-04-25	North Stoneham		63/401
6521	Rider	-38-14-58-1236-12-38-16.34.	78	12	b	BDE/ce	2004-09-04	Torquay, St Mary Magdalene		04/974
6522	Hagley	-38-14-58-1236-12-38.16-16.	78	12	b	BDE/c	1983-09-07	Hagley		83/817
6523	Ightham	-38-14-58-1236-1234-38-16-	78	12	b	BG/cY	1975-12-17	Deptford		76/72
6524	Old Codgers	-38-14-58-1236-1234-38-16.34.	78	12	b	BG/cY	2008-05-23	Terling		08/649
6525	Costa Rica	-38-14-58-1236-1234-58-16-	38	12	d	BG/cZ	Spliced			77/532 773
6526	Biddenham	-38-14-58-1236-14-1238-12.34.	18	12	f	B/ace	1998-09-29	Biddenham		98/1063
6527	Clare	-38-14-58-1236-14-1238-1234-	18	12	f	B/ce	1993-04-24	Long Melford		93/493
6528	Holne	-38-14-58-1236-14-1238.56.1234.56.	18	12	f	BM/ce	2004-08-21	Buckfastleigh		04/973
6529	Farleigh Green	-38-14-58-1236-14-1258-14-	18	12	e	BN/ce	2010-01-16	East Farleigh		10/420
6530	St Mary of the Cross	-38-14-58-1236-14-1258-36.14.	78	12	b	BN/ce	2010-10-15	Sydney, NSW, St Mary's Cathedral		10/1257	
6531	Armley	-38-14-58-1236-14-3458.16-56.	38	12	f	B/acde	1998-03-24	Burton Latimer		98/415
6532	Heythrop	-38-14-58-1236-14-38-34-	18	12	f	BD/ce	1956-01-21	Chipping Norton		56/82
6533	XXXXX	-38-14-58-1236-14-38.14-12.	38	12	f	BE/ce	1997-11-23	Rushden (Northants)		97/1277 98/123
6534	Risdene	-38-14-58-1236-14-38.1456-56.	38	12	f	B/ace	1998-04-21	Rushden (Northants)		98/509
6535	Luffenham	-38-14-58-1236-14-38.56-1456.	38	12	f	B/ace	1997-10-14	Burton Latimer		97/1151
6536	Cold Ashby	-38-14-58-1236-14-38.56-16.	38	12	f	B/ace	1997-01-17	Haselbech		97/194
6537	Barleythorpe	-38-14-58-1236-14-38.56-36.	18	12	f	B/ace	1997-02-25	Burton Latimer		97/344
6538	Bellerophon	-38-14-58-1236-14-38.56.34.56.	18	12	f	BG/ce	1994-07-13	Sydney, NSW, St Mary's Cathedral		77/773 779 94/781
6539	New Cambridge	-38-14-58-1236-14-58-16-	78	12	b	BE/ce	1822-02-18	Huddersfield, St Peter	1902-03-28	BN V20/585
6540	Arnesby	-38-14-58-1236-14-58-16-	78	18	g	BE/ce	1955-10-12	South Wigston		55/690
6541	Putney	-38-14-58-1236-14-58-16.34.	78	12	b	BE/ce	1963-02-23	Putney		63/178
6542	Roundhills	-38-14-58-1236-14-58-16.34.	78	18	g	BE/ce	1983-06-15	South Wigston		83/602
6543	Withymoor	-38-14-58-1236-14-58.16-16.	78	12	b	BE/ce	1975-10-11	Rowley Regis		75/894
6544	Xerxes	-38-14-58-1236-34-1238-16-	78	12	b	B/acY	1969-01-22	Norton (Worcs)	1991-05-02	69/171 176 91/521
6545	Artaxerxes	-38-14-58-1236-34-1238-16.34.	78	12	b	BG/acY	1969-12-29	Norton (Worcs)		70/57
6546	Bulwell	-38-14-58-1236-34-1258-16-	38	12	d	B/acZ	1991-11-22	Bulwell		91/1223
6547	Wychwood	-38-14-58-1236-34-1458-16-	78	12	b	B/acY	1962-03-03	Kingham		62/178
6548	Benhall	-38-14-58-1236-34-1458-16-	78	18	g	B/acY	1990-02-24	Prestbury (Glos)		90/324
6549	Jerusalem	-38-14-58-1236-34-1458-16.34.	78	12	b	BG/acY	1972-12-02	London, St Lawrence Jewry		73/30
6550	Fire	-38-14-58-1236-34-58.16-16.	58	18	m	B/ace	1992-11-02	London, St Olave, Hart Street		93/177
6551	St Edmund	-38-14-58-1236-34-58.36-16.	78	12	b	BE/ace	1972-06-03	Northampton, St Edmund		72/522
6552	Hythe Bow	-38-14-58-1236-34.12.38-16-	78	12	b	BG/acY	1998-07-24	Bitton		98/870
6553	April	-38-14-58-1238-12-1258-14-	18	12	f	BD/ce	1976-04-05	Salford, Sacred Trinity	1986-04-06	76/396 86/386
6554	Exosades	-38-14-58-1238-14-1258-12-	18	12	f	B/ace	1992-02-29	Birstall (Yorks)		92/332
6555	Leuca	-38-14-58-1238-34-1458-12-	38	12	f	B/ac	1992-05-23	Birstall (Yorks)		92/622
6556	Arpil	-38-14-58-1238-34-3458-14-	18	12	f	B/ace	1976-04-26	Salford, Sacred Trinity		76/501
6557	Fordingbridge	-38-14-58-1238-34-58-14-	38	12	f	BO/ac	1989-11-03	Meldreth		70/195 90/42
6558	Brixworth	-38-14-58-16-12-1258-14.36.	78	12	b	BO/ce	1980-06-06	Moulton (Northants)		80/560
6559	Erewash	-38-14-58-16-12-1258-34-	18	12	e	B/ac	1966-09-22	Ilkeston		66/657
6560	Bampton	-38-14-58-16-12-1458.36-14.	78	12	b	BKL/c	2010-06-17	Longcot		10/689
6561	Woltone	-38-14-58-16-12-1458.36-1456.	78	12	b	BL/c	2000-01-24	Whilton		00/171
6562	Grafham	-38-14-58-16-12-1458.36.14-	78	12	b	BK/c	1970-09-26	Eaton Socon		70/859
6563	Witney	-38-14-58-16-12-1458.36.14.56.	78	12	b	BK/c	1967-03-09	Witney		67/223
6564	Upchurch	-38-14-58-16-12-3458-12-	18	12	e	B/c	1972-06-03	Benington (Herts)		72/540
6565	Edgarley Hall	-38-14-58-16-12-3458-36-	38	12	d	BO/c	2007-10-03	Sproxton		07/1074
6566	Penydarren	-38-14-58-16-12-3458.16-1256.	78	12	b	BG/c	2004-01-31	Whilton		04/179
6567	Fermyn	-38-14-58-16-12-3458.16-34.	78	12	b	BG/c	1995-01-20	Haselbech		95/196
6568	Holdenby	-38-14-58-16-12-3458.16.34-	78	12	b	BO/c	1998-03-20	Haselbech		98/415 591
6569	Belgrave	-38-14-58-16-12-38-14-	18	12	a	B/c	1926-04-24	Chester, Old St Mary	1957-07-22	26/291 57/509
6570	Yorkshire	-38-14-58-16-12-38-14-	78	12	b	B/c	1903-02-14	Ranmoor	1946-11-15	BN V21/548 RW 46/564
6571	Woodstock	-38-14-58-16-12-38-14-	78	18	g	B/c	1955-09-21	Loughborough Bellfoundry	1981-05-15	55/626 81/514
6572	Wye	-38-14-58-16-12-38-14.56.	78	12	b	BD/c	1949-02-12	Wye		49/91
6573	Donisthorpe	-38-14-58-16-12-38-14.56.	78	18	g	BD/c	1955-11-09	Loughborough Bellfoundry		55/739
6574	Quedgeley	-38-14-58-16-12-38-1456-	78	12	b	BD/c	1961-09-30	Longney	1986-11-04	61/687 86/1032
6575	Avon	-38-14-58-16-12-38-1456-	78	18	g	BD/c	1962-05-05	Bradford-on-Avon, Christ Church		62/342
6576	Swine	-38-14-58-16-12-38-1456.56.	78	12	b	BD/c	2011-01-26	Shepton Beauchamp		11/113 133
6577	Hensingham	-38-14-58-16-12-38-36-	38	12	d	BO/c	1976-01-01	Tarporley		76/138
6578	Derby	-38-14-58-16-12-38-56-	18	12	c	BD/c	1950-09-16	Crayford	1991-09-30	50/612 91/1089
6579	Frome	-38-14-58-16-12-38-56-	18	18	h	BD/c	1963-05-13	Long Sutton		63/370
6580	Wessex	-38-14-58-16-12-38-56.14.	78	12	b	BD/c	1958-02-15	Bicester		58/136
6581	Mablethorpe	-38-14-58-16-12-38.12.36.12.	38	12	d	B/cf	1967-05-11	Willesden		67/398
6582	Whitwick	-38-14-58-16-12-38.14-12.	78	12	b	B/ac	1952-12-03	Whitwick	1963-11-05	52/803 53/48 63/805
6583	Glenparva	-38-14-58-16-12-38.14-12.	78	18	g	B/ac	1956-01-25	South Wigston		56/98
6584	Hookergate	-38-14-58-16-12-38.14-1234.	78	12	b	BD/c	1979-10-13	Heydour		79/996
6585	Wildebeest	-38-14-58-16-12-38.14-1256.	78	12	b	B/c	1989-03-11	Chiswick		85/109 89/324
6586	Cheetah	-38-14-58-16-12-38.14-1256.	78	18	g	B/c	Spliced			85/109
6587	Lyme	-38-14-58-16-12-38.14-34.	78	12	b	B/c	1951-03-31	Lyme Regis	2004-03-08	51/243 432 04/298
6588	Hungarton	-38-14-58-16-12-38.14-34.	78	18	g	B/c	1956-03-07	Leicester, St Mary de Castro		56/179
6589	Griffin	-38-14-58-16-12-38.14-3456.	78	12	b	B/ac	1965-03-23	Bristol, St Ambrose		65/249
6590	Midland	-38-14-58-16-12-38.14-3456.	78	18	g	B/ac	Spliced			85/109
6591	Rugby	-38-14-58-16-12-38.14-56.	78	12	b	BD/c	1954-01-30	Great Tew		54/99 110
6592	Rolleston-on-Dove	-38-14-58-16-12-38.14-56.	78	18	g	BD/c	1978-05-13	Rolleston-on-Dove		78/501
6593	Stratford	-38-14-58-16-12-38.14.56-	78	12	b	BD/c	1938-04-28	Nuneaton		38/289
6594	Lusitania	-38-14-58-16-12-38.14.56.12.	78	12	b	BD/c	1965-07-27	Loughborough Bellfoundry		65/551
6595	Secret Squirrel	-38-14-58-16-12-38.14.56.12.	78	18	g	BD/c	Spliced			85/109
6596	Mauretania	-38-14-58-16-12-38.14.56.34.	78	12	b	BD/ac	1965-01-30	Knowle (Bristol)		65/138 151
6597	Morocco Mole	-38-14-58-16-12-38.14.56.34.	78	18	g	BD/ac	Spliced			85/109
6598	Snowy	-38-14-58-16-12-38.1456-12.	78	12	b	BD/ac	1991-12-13	Whitley Bay		85/109 92/103
6599	Spotty Dog	-38-14-58-16-12-38.1456-12.	78	18	g	BD/ac	Spliced			85/109
6600	Jungfraujoch	-38-14-58-16-12-38.1456-1234.	78	12	b	BD/c	2003-12-28	Oaks in Charnwood		04/177
6601	Sooty	-38-14-58-16-12-38.1456-1256.	78	12	b	BD/c	1991-01-18	Whitley Bay		85/109 91/169
6602	Sweep	-38-14-58-16-12-38.1456-1256.	78	18	g	BD/c	Spliced			85/109
6603	Big	-38-14-58-16-12-38.1456-34.	78	12	b	BD/c	1991-12-29	Bamburgh		85/109 92/107
6604	Ben	-38-14-58-16-12-38.1456-34.	78	18	g	BD/c	Spliced			85/109
6605	Bleep	-38-14-58-16-12-38.1456-3456.	78	12	b	BD/ac	1991-12-30	Shildon		85/109 92/107
6606	Booster	-38-14-58-16-12-38.1456-3456.	78	18	g	BD/ac	Spliced			85/109
6607	Canon Rose	-38-14-58-16-12-38.1456-56.	78	12	b	BD/c	1994-12-31	Rothwell (Northants)		95/120 155
6608	Richmondshire	-38-14-58-16-12-38.16-1236.	78	12	b	BT/ac	1989-07-07	Meldreth		70/136 143 89/754
6609	Irlams o'th'Height	-38-14-58-16-12-38.16-36.	78	12	b	BLT/c	1996-05-12	Heywood		85/219 96/636
6610	Pytchley	-38-14-58-16-12-38.56-14.	78	12	b	BD/c	1961-03-18	Bushey		61/215
6611	Beckenham Junction	-38-14-58-16-12-38.56-14.	78	18	g	BD/c	1988-06-27	Shoreditch		88/704
6612	Longney	-38-14-58-16-12-38.56-1456.	78	12	b	BD/c	1961-04-15	Longney		61/295
6613	Biddenden	-38-14-58-16-12-38.56.14-	78	12	b	BD/c	1949-03-26	Biddenden		49/163
6614	Edmondthorpe	-38-14-58-16-12-38.56.14-	78	18	g	BD/c	1955-12-31	South Wigston		56/36
6615	Osgathorpe	-38-14-58-16-12-38.56.14.56.	18	12	a	BD/c	1960-07-08	Loughborough Bellfoundry		60/538
6616	Braunstone	-38-14-58-16-12-38.56.14.56.	78	12	b	BD/c	1951-11-03	Syston		51/739 796
6617	Frolesworth	-38-14-58-16-12-38.56.14.56.	78	18	g	BD/c	1956-01-07	Loughborough Bellfoundry		56/51
6618	Crowder	-38-14-58-16-12-38.56.1456-	78	12	b	BD/c	2007-05-04	Barrow-upon-Humber		05/1068 07/542
6619	Pope Benedict XVI	-38-14-58-16-12-38.56.1456.56.	78	12	b	B/c	2005-04-23	Liverpool, St Francis Xavier		05/572
6620	Whitminster	-38-14-58-16-12-58-16-	58	12	a	B/bc	1934-07-07	Bolsover	1999-01-04	34/435 99/122
6621	Castle Farm	-38-14-58-16-12-58-34.16.	78	12	b	BO/ac	1996-05-19	Offton		96/638
6622	Hainault	-38-14-58-16-12-58.14-16.	58	12	c	BNO/c	2006-01-27	Meldreth		87/688 06/176
6623	Hawaii	-38-14-58-16-12-58.34-16.	78	12	b	BG/ac	2006-03-12	Milton		06/306
6624	Great Western	-38-14-58-16-12.34.58.1236-14.	78	12	b	BE/cf	2010-10-10	Newton Abbot		10/1085
6625	Snowdon	-38-14-58-16-12.34.58.16-34.	78	12	b	BEG/c	2002-02-15	Haselbech		02/263
6626	Gainford	-38-14-58-16-1234-1238-16-	18	12	a	BE/ce	1982-08-24	East Markham		82/802
6627	Tensing	-38-14-58-16-1234-1238-34.16.	78	12	b	BE/ac	2003-08-02	Penwortham		03/876
6628	Sixtieth	-38-14-58-16-1234-1258.36-14.	78	12	b	BEO/c	2003-10-05	Westhoughton		03/1044
6629	Yewood	-38-14-58-16-1234-3458-16-	58	12	a	BE/bc	1996-12-20	Heywood		97/124
6630	Brassica Oleracea Gemmifera	-38-14-58-16-1234-58-12-	18	12	e	BE/c	1984-03-03	Biggleswade		84/277
6631	Rocyn-Jones	-38-14-58-16-1234-58.1236-14.	78	12	b	BE/cf	1999-10-09	Stanton Lacy		99/1042
6632	Achilles	-38-14-58-16-14-1238-12.34.	18	12	f	BL/ace	Spliced			77/773 779
6633	Zeus	-38-14-58-16-14-1238-1234-	18	12	f	BL/ce	1986-03-08	Bridstow		77/773 779 86/294
6634	Nike	-38-14-58-16-14-1238-1234-	18	18	l	BL/ce	2010-04-22	Walworth		10/498
6635	Filton	-38-14-58-16-14-1238-16-	18	12	a	BO/ce	1965-01-22	Bristol Cathedral		65/125
6636	Mars	-38-14-58-16-14-1238.56-1236.	78	12	b	BD/ace	1990-09-01	Leiston		90/939
6637	Seer Green	-38-14-58-16-14-1238.56-36.	78	12	b	BG/ace	1996-10-24	Chalfont St Giles		96/1285
6638	Theseus	-38-14-58-16-14-1238.56.12.3456.	18	12	f	BL/ce	1998-05-01	Stratton St Margaret		77/773 779 98/530
6639	Hera	-38-14-58-16-14-1238.56.1234.56.	18	12	f	B/ce	1992-12-03	Thatcham		77/773 779 93/127
6640	Idbury	-38-14-58-16-14-1258-12.36.	78	12	b	B/ace	1973-12-01	Kingham		74/11
6641	Johannesburg	-38-14-58-16-14-1258-1236-	78	12	b	B/ace	1963-06-06	Oxford, St Ebbe		63/335 424
6642	Hamilton	-38-14-58-16-14-1258-1236-	78	18	g	B/ace	1983-05-04	South Wigston		83/450
6643	Nailstone	-38-14-58-16-14-1258-36-	78	12	b	BL/ce	1960-12-17	Market Bosworth		61/3
6644	Tonenails	-38-14-58-16-14-1258-36-	78	18	g	BL/ce	1983-07-06	South Wigston		83/648
6645	Amsterdam	-38-14-58-16-14-1258-36.12.	78	12	b	BL/ace	1963-07-26	Measham		63/335 619
6646	Madretsma	-38-14-58-16-14-1258-36.12.	78	18	g	BL/ace	1983-04-06	South Wigston		83/366
